# UniProt_ID,P30542
# Target_name,AA1R_HUMAN Adenosine receptor A1
# Molecules_screened,1687
# Generated_at,2025-08-21T21:44:09
#
Rank,Drug Name,Target Name,Binding Score
531,aucubin,AA1R_HUMAN,10664.85
532,inositol phosphate,AA1R_HUMAN,10679.03
533,mulberroside a,AA1R_HUMAN,10691.29
534,zinc orotate,AA1R_HUMAN,10793.29
535,taurine alpha-ketoglutarate,AA1R_HUMAN,10868.42
536,l-argininate,AA1R_HUMAN,10904.29
537,eds,AA1R_HUMAN,10926.21
538,4-hydroxyandrostenedione,AA1R_HUMAN,10927.95
539,calcium orotate,AA1R_HUMAN,10948.02
540,sodium lauryl sulfate,AA1R_HUMAN,10983.13
541,n-methyl-beta-phenylethylamine,AA1R_HUMAN,11017.80
542,7-methoxy-8-(3-methylbut-2-en-1-yl)-2h-chromen-2-one,AA1R_HUMAN,11045.63
543,(z)-n-(2-hydroxyethyl)octadec-9-enamide,AA1R_HUMAN,11082.53
544,huperzine a,AA1R_HUMAN,11108.81
545,6-bromo,AA1R_HUMAN,11133.85
546,quercetin chalcone,AA1R_HUMAN,11164.86
547,citrus,AA1R_HUMAN,11175.64
548,dehydroepiandrosterone enanthate,AA1R_HUMAN,11200.08
549,kaempferol,AA1R_HUMAN,11212.20
550,methyl protodioscin,AA1R_HUMAN,11216.41
551,3-acetyl-11-keto-beta-boswellic acid,AA1R_HUMAN,11298.49
552,vitamin a acetate,AA1R_HUMAN,11333.87
553,zinc-l-carnosine,AA1R_HUMAN,11379.12
554,ptc,AA1R_HUMAN,11411.89
555,isopropylnorsynephrine,AA1R_HUMAN,11412.55
556,hydroxytyrosol acetate,AA1R_HUMAN,11511.60
557,tangeretin,AA1R_HUMAN,11659.71
558,dicreatine citrate,AA1R_HUMAN,11691.33
559,cetyl palmitate,AA1R_HUMAN,11698.44
560,isovitexin,AA1R_HUMAN,11762.04
561,copper gluconate,AA1R_HUMAN,11784.74
562,eucalyptol,AA1R_HUMAN,11944.73
563,lithium aspartate,AA1R_HUMAN,11953.96
564,choline dihydrogen citrate,AA1R_HUMAN,12050.78
565,magnesium pidolate,AA1R_HUMAN,12114.34
566,cetyl laurate,AA1R_HUMAN,12177.31
567,theobromine hydrochloride,AA1R_HUMAN,12189.39
568,dmz,AA1R_HUMAN,12211.03
569,theobromine,AA1R_HUMAN,12227.82
570,raspberry ketone,AA1R_HUMAN,12323.69
571,hesperitin,AA1R_HUMAN,12328.69
572,bismuth gluconate,AA1R_HUMAN,12332.07
573,pantethine,AA1R_HUMAN,12390.49
574,bile salt,AA1R_HUMAN,12516.03
575,cetyl myristate,AA1R_HUMAN,12586.50
576,potassium lactate,AA1R_HUMAN,12627.09
577,peony,AA1R_HUMAN,12627.73
578,zinc arginine,AA1R_HUMAN,12730.48
579,riboflavin 5' phosphate,AA1R_HUMAN,12787.56
580,isoliquiritigenin,AA1R_HUMAN,12801.80
581,cbg,AA1R_HUMAN,12857.97
582,methylliberine,AA1R_HUMAN,12858.77
583,gamma-butyrobetaine,AA1R_HUMAN,12900.27
584,dha,AA1R_HUMAN,12985.83
585,caraway,AA1R_HUMAN,13150.91
586,3-acetyl-beta boswellic acid,AA1R_HUMAN,13312.53
587,doxylamine succinate,AA1R_HUMAN,13350.73
588,mct,AA1R_HUMAN,13360.05
589,phytoestrogen,AA1R_HUMAN,13708.61
590,captex,AA1R_HUMAN,13724.30
591,hydroquinine,AA1R_HUMAN,13807.11
592,glycine-l-arginine,AA1R_HUMAN,13869.44
593,camphor,AA1R_HUMAN,13876.06
594,pyrroloquinoline quinone disodium,AA1R_HUMAN,13967.06
595,citrulline malate,AA1R_HUMAN,13967.25
596,vitamin u,AA1R_HUMAN,14041.84
597,synephrine,AA1R_HUMAN,14056.99
598,zinc-carnosine,AA1R_HUMAN,14062.31
599,salidroside,AA1R_HUMAN,14070.28
600,hederacoside c,AA1R_HUMAN,14079.79
601,ubiquinol,AA1R_HUMAN,14100.37
602,eugenol,AA1R_HUMAN,14221.48
603,nerolidol,AA1R_HUMAN,14256.96
604,dipotassium phosphate,AA1R_HUMAN,14259.73
605,astragalosides,AA1R_HUMAN,14260.68
606,magnesium salicylate,AA1R_HUMAN,14349.27
607,potassium orotate,AA1R_HUMAN,14406.12
608,magnesium glycinate,AA1R_HUMAN,14412.27
609,ethyl linoleate,AA1R_HUMAN,14420.67
610,caffeine citrate,AA1R_HUMAN,14451.41
611,caryophyllene oxide,AA1R_HUMAN,14470.08
612,l-leucine ethyl ester hydrochloride,AA1R_HUMAN,14515.23
613,dehydrocholic acid,AA1R_HUMAN,14524.30
614,miroestrol,AA1R_HUMAN,14527.32
615,centrophenoxine,AA1R_HUMAN,14612.76
616,carnitine fumarate,AA1R_HUMAN,14614.33
617,7;4'-dimethoxyflavone,AA1R_HUMAN,14678.86
618,gs4,AA1R_HUMAN,14693.47
619,dihydromyricetin,AA1R_HUMAN,14733.39
620,l-arginine hydrochloride,AA1R_HUMAN,14768.56
621,zingerone,AA1R_HUMAN,14794.05
622,calcium pangamate,AA1R_HUMAN,14821.97
623,lignins,AA1R_HUMAN,14902.70
624,saikosaponin a,AA1R_HUMAN,14950.60
625,lysophosphatidylcholine,AA1R_HUMAN,14964.89
626,humic acid,AA1R_HUMAN,14966.17
627,zinc difumarate hydrate,AA1R_HUMAN,15004.84
628,moranoline,AA1R_HUMAN,15106.11
629,ferrous asparto glycinate,AA1R_HUMAN,15215.55
630,guanosine,AA1R_HUMAN,15223.55
631,27-deoxyactein,AA1R_HUMAN,15320.30
632,rutin,AA1R_HUMAN,15405.28
633,nefiracetam,AA1R_HUMAN,15469.91
634,cola,AA1R_HUMAN,15475.71
635,n-phenethyldimethylamine,AA1R_HUMAN,15476.49
636,synephrine hcl,AA1R_HUMAN,15590.56
637,glucosamine sulfate sodium chloride,AA1R_HUMAN,15618.21
638,magnesium phosphate,AA1R_HUMAN,15618.43
639,ornithine alpha-ketoglutarate,AA1R_HUMAN,15630.11
640,amentoflavone,AA1R_HUMAN,15637.13
641,trans-geranylgeraniol,AA1R_HUMAN,15788.59
642,l-ornithine alpha-ketoglutarate,AA1R_HUMAN,15866.15
643,deoxycholic acid,AA1R_HUMAN,15944.85
644,verbascoside,AA1R_HUMAN,15950.72
645,mediator,AA1R_HUMAN,16045.10
646,caffeine,AA1R_HUMAN,16064.29
647,allithiamine,AA1R_HUMAN,16113.11
648,sodium benzoate,AA1R_HUMAN,16158.20
649,protease,AA1R_HUMAN,16168.31
650,glucosamine sulfate,AA1R_HUMAN,16269.35
651,mogroside v,AA1R_HUMAN,16353.10
652,acetyl-l-carnitine arginate,AA1R_HUMAN,16364.93
653,lactium,AA1R_HUMAN,16368.59
654,d-glucosamine sulfate,AA1R_HUMAN,16374.16
655,pulegone,AA1R_HUMAN,16453.10
656,halostachine,AA1R_HUMAN,16465.86
657,riboflavin-5'-phosphate,AA1R_HUMAN,16486.69
658,diglycerides,AA1R_HUMAN,16562.25
659,fumaric acid,AA1R_HUMAN,16582.48
660,bpf,AA1R_HUMAN,16617.49
661,l-hydroxylysine,AA1R_HUMAN,16824.36
662,ajoene,AA1R_HUMAN,16906.98
663,7-methoxy-5-methyl-3-phenyl-chromen-4-one,AA1R_HUMAN,17064.82
664,oligofructose,AA1R_HUMAN,17153.49
665,divanil,AA1R_HUMAN,17156.76
666,arginine alpha-ketoglutarate,AA1R_HUMAN,17173.57
667,potassium aspartate,AA1R_HUMAN,17259.61
668,n-coumaroyldopamine,AA1R_HUMAN,17272.20
669,vanilla flavor,AA1R_HUMAN,17331.14
670,phosphatidylethanolamine,AA1R_HUMAN,17462.19
671,7-keto-dehydroepiandrosterone acetate,AA1R_HUMAN,17551.94
672,lentinan,AA1R_HUMAN,17610.16
673,caffeine hydrochloride,AA1R_HUMAN,17633.24
674,sgs,AA1R_HUMAN,17673.18
675,gamma-butyrobetaine ethyl ester,AA1R_HUMAN,17695.29
676,ngf,AA1R_HUMAN,17702.23
677,androstenolone acetate,AA1R_HUMAN,17704.47
678,docusate sodium,AA1R_HUMAN,17836.30
679,fullerene,AA1R_HUMAN,17842.78
680,sodium choleate,AA1R_HUMAN,17849.45
681,linalool,AA1R_HUMAN,17854.84
682,arginine ethyl ester dihydrochloride,AA1R_HUMAN,17889.93
683,arachidonic acid,AA1R_HUMAN,17895.57
684,eurycomanone,AA1R_HUMAN,17941.39
685,silymarin,AA1R_HUMAN,18019.42
686,mono ethyl fumarate,AA1R_HUMAN,18019.81
687,kelp,AA1R_HUMAN,18052.69
688,vanadium citrate,AA1R_HUMAN,18118.00
689,arginine ethyl ester hydrochloride,AA1R_HUMAN,18142.87
690,piracetam,AA1R_HUMAN,18178.36
691,5'-ump,AA1R_HUMAN,18258.47
692,glycosides,AA1R_HUMAN,18353.98
693,zinc malate,AA1R_HUMAN,18360.78
694,sodium d aspartate,AA1R_HUMAN,18565.47
695,n-methyl-d-aspartate,AA1R_HUMAN,18762.14
696,rutoside trihydrate,AA1R_HUMAN,18818.22
697,niacinamide ascorbate,AA1R_HUMAN,18839.03
698,glucuronic acid,AA1R_HUMAN,18839.56
699,dimagnesium phosphate,AA1R_HUMAN,19058.33
700,n;n-dimethylphenethylamine,AA1R_HUMAN,19075.76
701,matrine,AA1R_HUMAN,19391.72
702,potassium chlorite,AA1R_HUMAN,19399.27
703,phosphatase,AA1R_HUMAN,19435.04
704,l-ergothioneine,AA1R_HUMAN,19445.30
705,choline citrate,AA1R_HUMAN,19485.08
706,sdg,AA1R_HUMAN,19537.02
707,chromium histidinate,AA1R_HUMAN,19575.89
708,hyaluronan,AA1R_HUMAN,19592.58
709,7-methoxy-2-phenyl-chromen-4-one,AA1R_HUMAN,19602.33
710,quinine,AA1R_HUMAN,19610.68
711,acetylcholine,AA1R_HUMAN,19704.36
712,2'-deoxyadenosine,AA1R_HUMAN,19759.41
713,gkc,AA1R_HUMAN,19782.21
714,biochanin a,AA1R_HUMAN,19798.13
715,copper chlorophyllin,AA1R_HUMAN,19871.76
716,magnesium gluconate,AA1R_HUMAN,19925.32
717,magnesium-l-threonate,AA1R_HUMAN,19980.37
718,5-methyl-7-methoxyflavone,AA1R_HUMAN,20112.22
719,cellulase,AA1R_HUMAN,20117.03
720,monomagnesium di-l-aspartate,AA1R_HUMAN,20123.17
721,arjunic acid,AA1R_HUMAN,20184.73
722,soybean isoflavones,AA1R_HUMAN,20198.42
723,potassium phosphate,AA1R_HUMAN,20213.85
724,potassium sorbate,AA1R_HUMAN,20281.10
725,agar,AA1R_HUMAN,20298.73
726,acesulfame potassium,AA1R_HUMAN,20367.88
727,calcium malate,AA1R_HUMAN,20377.15
728,n-acetylglucosamine,AA1R_HUMAN,20385.98
729,anise oil,AA1R_HUMAN,20420.53
730,potassium d-glucarate,AA1R_HUMAN,20471.54
731,magnolol,AA1R_HUMAN,20475.28
732,glucosamine sulfate potassium chloride,AA1R_HUMAN,20484.91
733,indole-3-carbinol,AA1R_HUMAN,20495.11
734,silicate,AA1R_HUMAN,20516.97
735,potassium bicarbonate,AA1R_HUMAN,20585.93
736,citronella,AA1R_HUMAN,20595.06
737,n-acetyl-l-carnosine,AA1R_HUMAN,20746.49
738,bismuth subnitrate,AA1R_HUMAN,20763.88
739,glucomannan,AA1R_HUMAN,20768.81
740,citicoline,AA1R_HUMAN,20825.07
741,edta disodium,AA1R_HUMAN,20900.72
742,pangamic acid,AA1R_HUMAN,20947.64
743,acetyl-l-carnitine arginate dihydrochloride,AA1R_HUMAN,21153.64
744,gamma-butyrobetaine ethyl ester chloride,AA1R_HUMAN,21175.89
745,ha,AA1R_HUMAN,21216.74
746,r-lipoic acid,AA1R_HUMAN,21246.29
747,maltodextrin,AA1R_HUMAN,21338.67
748,alpha-terpineol,AA1R_HUMAN,21381.10
749,amylopectin,AA1R_HUMAN,21493.73
750,2(s)-amino-6-boronohexanoic acid,AA1R_HUMAN,21536.10
751,tripotassium phosphate,AA1R_HUMAN,21947.75
752,magnesia phosphorica,AA1R_HUMAN,21950.36
753,coumesterol,AA1R_HUMAN,21964.52
754,sucralose,AA1R_HUMAN,21968.94
755,salicin,AA1R_HUMAN,21989.49
756,creatine akg,AA1R_HUMAN,22075.47
757,bht,AA1R_HUMAN,22100.76
758,cannabivarin,AA1R_HUMAN,22264.07
759,arginine nitrate,AA1R_HUMAN,22290.65
760,cinnamaldehyde,AA1R_HUMAN,22302.26
761,galactomannan,AA1R_HUMAN,22469.30
762,arginine ethyl ester,AA1R_HUMAN,22502.67
763,d-limonene,AA1R_HUMAN,22510.68
764,calcium alpha-ketoglutarate,AA1R_HUMAN,22529.29
765,monopotassium aspartate,AA1R_HUMAN,22562.74
766,tetrasodium edta,AA1R_HUMAN,22662.96
767,menthol,AA1R_HUMAN,22672.12
768,paba,AA1R_HUMAN,22932.68
769,beta-fructofuranosidase,AA1R_HUMAN,22935.04
770,arginine pyroglutamate,AA1R_HUMAN,22956.39
771,l-carnitine,AA1R_HUMAN,22984.24
772,l-arginine monohydrate,AA1R_HUMAN,23165.88
773,panthenol,AA1R_HUMAN,23238.31
774,bergamottin,AA1R_HUMAN,23255.40
775,sodium hexametaphosphate,AA1R_HUMAN,23284.04
776,pinolenic acid,AA1R_HUMAN,23302.86
777,calcium formate,AA1R_HUMAN,23422.49
778,flavanone,AA1R_HUMAN,23520.90
779,talcum,AA1R_HUMAN,23529.85
780,nem,AA1R_HUMAN,23550.92
781,2'-fucosyllactose,AA1R_HUMAN,23675.13
782,apigenin-7-o-glucoside,AA1R_HUMAN,23693.33
783,beta-methylphenylethylamine hcl,AA1R_HUMAN,23749.28
784,galactooligosaccharide,AA1R_HUMAN,23758.87
785,ferrochel,AA1R_HUMAN,23832.52
786,squalene,AA1R_HUMAN,23883.00
787,stibnite,AA1R_HUMAN,24054.81
788,naringenin,AA1R_HUMAN,24115.47
789,niacinamide,AA1R_HUMAN,24139.10
790,stearidonic acid,AA1R_HUMAN,24142.07
791,magnesium stearate,AA1R_HUMAN,24157.05
792,puerarin,AA1R_HUMAN,24185.00
793,thymoquinone,AA1R_HUMAN,24272.54
794,omega-3,AA1R_HUMAN,24290.90
795,pfbc,AA1R_HUMAN,24315.90
796,disodium edta,AA1R_HUMAN,24348.61
797,teacrine,AA1R_HUMAN,24374.05
798,heneicosapentaenoic acid,AA1R_HUMAN,24380.74
799,s-adenosyl-l-methionine disulfate tosylate,AA1R_HUMAN,24385.44
800,geraniol,AA1R_HUMAN,24411.07
801,3;5 diiodo-l-tyrosine dihydrate,AA1R_HUMAN,24429.03
802,zinc succinate,AA1R_HUMAN,24520.43
803,g63,AA1R_HUMAN,24589.45
804,monoammonium glycyrrhizinate,AA1R_HUMAN,24607.41
805,magnesium creatine,AA1R_HUMAN,24779.76
806,nisin,AA1R_HUMAN,24847.42
807,l-isoleucine ethyl ester,AA1R_HUMAN,24867.89
808,genistein,AA1R_HUMAN,24935.90
809,n-caffeoyldopamine,AA1R_HUMAN,24982.90
810,sodium carboxymethyl cellulose,AA1R_HUMAN,25007.23
811,chondroitin sulfate b,AA1R_HUMAN,25083.21
812,manganese lactate,AA1R_HUMAN,25197.27
813,artemesia,AA1R_HUMAN,25223.56
814,l-glutamine hydrochloride,AA1R_HUMAN,25224.51
815,3-phenyllactic acid,AA1R_HUMAN,25262.21
816,r-beta-methylphenylethylamine,AA1R_HUMAN,25282.00
817,pqq,AA1R_HUMAN,25385.08
818,pantothenic acid,AA1R_HUMAN,25453.18
819,neoeriocitrin,AA1R_HUMAN,25453.43
820,s4,AA1R_HUMAN,25455.57
821,rue,AA1R_HUMAN,25483.95
822,inosine,AA1R_HUMAN,25526.64
823,shikimic acid,AA1R_HUMAN,25535.31
824,artemether,AA1R_HUMAN,25605.49
825,magnesium acetyl-taurate,AA1R_HUMAN,25606.65
826,acetyl-l-carnitine,AA1R_HUMAN,25630.91
827,l-valine ethyl ester hydrochloride,AA1R_HUMAN,25636.48
828,magnesium lysinate,AA1R_HUMAN,25740.08
829,campestanol,AA1R_HUMAN,25898.17
830,diosmin,AA1R_HUMAN,26052.99
831,calcium d-pantothenate,AA1R_HUMAN,26248.25
832,arabinogalactan,AA1R_HUMAN,26380.32
833,disodium adenosine 5'-phosphate,AA1R_HUMAN,26398.56
834,calcium succinate,AA1R_HUMAN,26491.75
835,strontium carbonate,AA1R_HUMAN,26510.70
836,eicosapentaenoic acid,AA1R_HUMAN,26535.03
837,l-valine ethyl ester,AA1R_HUMAN,26586.41
838,cetyl palmitoleate,AA1R_HUMAN,26598.11
839,citrulline nitrate,AA1R_HUMAN,26610.86
840,pak,AA1R_HUMAN,26732.36
841,creatine orotate,AA1R_HUMAN,26732.60
842,glycocarn,AA1R_HUMAN,26763.26
843,pyridoxine alpha ketoglutarate,AA1R_HUMAN,26949.61
844,adenine,AA1R_HUMAN,26969.15
845,rhododendrol,AA1R_HUMAN,26986.11
846,3-5-diiodo-l-tyrosine,AA1R_HUMAN,26997.46
847,2'-deoxycytidine,AA1R_HUMAN,27022.82
848,mucolase,AA1R_HUMAN,27031.04
849,cetyl myristoleate,AA1R_HUMAN,27098.23
850,alpha-ketoisocaproic acid,AA1R_HUMAN,27114.10
851,docusate calcium,AA1R_HUMAN,27285.33
852,pinocembrin,AA1R_HUMAN,27318.82
853,fructooligosaccharides,AA1R_HUMAN,27325.40
854,histidine hydrochloride,AA1R_HUMAN,27576.55
855,coumestrol dimethyl ether,AA1R_HUMAN,27590.63
856,androsta 3;5-diene-7;17-dione,AA1R_HUMAN,27597.88
857,propionyl-l-carnitine,AA1R_HUMAN,27611.28
858,d-glucosamine sulfate 2kcl,AA1R_HUMAN,27689.45
859,magnesium ascorbate,AA1R_HUMAN,27709.18
860,sodium caprate,AA1R_HUMAN,27729.69
861,calcium undecylenate,AA1R_HUMAN,27834.07
862,alpha-chymotrypsin,AA1R_HUMAN,27903.91
863,potassium glycerophosphate,AA1R_HUMAN,27913.99
864,mangostin,AA1R_HUMAN,27972.51
865,rutaecarpine,AA1R_HUMAN,28039.78
866,idebenone,AA1R_HUMAN,28060.62
867,potassium malate,AA1R_HUMAN,28185.56
868,l-histidine hydrochloride monohydrate,AA1R_HUMAN,28206.21
869,magnesium arginate,AA1R_HUMAN,28232.28
870,hydroxyapatite,AA1R_HUMAN,28276.62
871,hordenine,AA1R_HUMAN,28511.15
872,ig,AA1R_HUMAN,28514.45
873,cetyl oleate,AA1R_HUMAN,28584.86
874,pullulanase,AA1R_HUMAN,28644.24
875,hordenine hcl,AA1R_HUMAN,28756.50
876,bismuth nitrate,AA1R_HUMAN,28799.87
877,eleutheroside e,AA1R_HUMAN,28826.06
878,malate,AA1R_HUMAN,28826.36
879,sodium caprylate,AA1R_HUMAN,28893.92
880,succinate,AA1R_HUMAN,28903.87
881,cytidine 5'-monophosphate disodium salt,AA1R_HUMAN,28945.60
882,zinc chelazome,AA1R_HUMAN,29028.27
883,fumarate,AA1R_HUMAN,29161.37
884,potassium citrate,AA1R_HUMAN,29244.58
885,neohesperidin,AA1R_HUMAN,29327.52
886,calcium beta-hydroxy beta-methylbutyrate,AA1R_HUMAN,29746.74
887,copper sulfate pentahydrate,AA1R_HUMAN,29810.38
888,boldo,AA1R_HUMAN,29827.27
889,potassium caprylate,AA1R_HUMAN,29829.04
890,mustard,AA1R_HUMAN,29834.76
891,mercurius solubilis,AA1R_HUMAN,29847.32
892,l-histidine hcl,AA1R_HUMAN,29865.84
893,strontium citrate,AA1R_HUMAN,29909.79
894,vanadyl acetylacetonate,AA1R_HUMAN,29996.03
895,uridine,AA1R_HUMAN,30017.93
896,calcium beta-hydroxy-beta-methylbutyrate monohydrate,AA1R_HUMAN,30301.63
897,octopamine hcl,AA1R_HUMAN,30311.83
898,zinc fumarate,AA1R_HUMAN,30352.40
899,citicoline sodium,AA1R_HUMAN,30404.16
900,l-carnitine tartrate,AA1R_HUMAN,30416.29
901,manganese citrate,AA1R_HUMAN,30420.27
902,sodium glucuronate,AA1R_HUMAN,30537.95
903,p-coumaric acid,AA1R_HUMAN,30648.58
904,casein hydrolysate,AA1R_HUMAN,30664.59
905,magnesium citrate,AA1R_HUMAN,30671.83
906,potassium beta-hydroxybutyrate,AA1R_HUMAN,30726.35
907,cytidine,AA1R_HUMAN,30747.43
908,glycine propionyl-l-carnitine,AA1R_HUMAN,30804.30
909,6-ketoprogesterone,AA1R_HUMAN,30823.94
910,calcium octanoate,AA1R_HUMAN,30984.54
911,chromium propionate,AA1R_HUMAN,31139.57
912,l-aspartamine,AA1R_HUMAN,31143.32
913,clay,AA1R_HUMAN,31308.43
914,d-ribose,AA1R_HUMAN,31314.44
915,creatine citrate,AA1R_HUMAN,31332.64
916,honokiol,AA1R_HUMAN,31406.69
917,octanoate,AA1R_HUMAN,31491.51
918,myrcene,AA1R_HUMAN,31573.22
919,hyacinth,AA1R_HUMAN,31617.92
920,hydrogen citrate,AA1R_HUMAN,31627.66
921,vanadyl sulfate pentahydrate,AA1R_HUMAN,31657.59
922,lithium citrate,AA1R_HUMAN,31685.91
923,carvone,AA1R_HUMAN,31760.42
924,edta,AA1R_HUMAN,31814.20
925,india,AA1R_HUMAN,31870.72
926,tetrasodium diphosphate,AA1R_HUMAN,32024.21
927,dolomite,AA1R_HUMAN,32136.37
928,potassium-magnesium citrate,AA1R_HUMAN,32222.93
929,oxaloacetate,AA1R_HUMAN,32229.51
930,molybdenum citrate,AA1R_HUMAN,32250.80
931,tripotassium citrate,AA1R_HUMAN,32345.03
932,soy isoflavones,AA1R_HUMAN,32440.32
933,acetyl-l-carnitine hydrochloride,AA1R_HUMAN,32443.75
934,ammonium succinate,AA1R_HUMAN,32467.63
935,calcium fructoborate,AA1R_HUMAN,32574.12
936,alpha-ketoglutarate,AA1R_HUMAN,32668.06
937,ketoisocaproate potassium,AA1R_HUMAN,32716.64
938,l-cysteine,AA1R_HUMAN,32900.24
939,manganese gluconate,AA1R_HUMAN,32939.15
940,allicin,AA1R_HUMAN,32940.02
941,vanadyl sulfate hydrate,AA1R_HUMAN,32959.32
942,pyridoxal alpha-ketoglutarate,AA1R_HUMAN,33059.45
943,bismuth citrate,AA1R_HUMAN,33080.16
944,10-hydroxy-2-decenoic acid,AA1R_HUMAN,33082.87
945,glycerophosphatidylethanolamine,AA1R_HUMAN,33683.89
946,eugenia caryophyllata,AA1R_HUMAN,33688.48
947,molybdenum ascorbate,AA1R_HUMAN,33688.84
948,sodium d-aspartic acid,AA1R_HUMAN,33896.44
949,acetylcystine,AA1R_HUMAN,33933.66
950,sclareolide,AA1R_HUMAN,34007.20
951,magnesium potassium citrate,AA1R_HUMAN,34030.97
952,glycyrrhizin,AA1R_HUMAN,34044.54
953,glycine propionyl l-carnitine hydrochloride,AA1R_HUMAN,34160.02
954,sassafras,AA1R_HUMAN,34199.31
955,linolenic acid,AA1R_HUMAN,34284.82
956,calcium lactate,AA1R_HUMAN,34346.38
957,magnesium bicarbonate,AA1R_HUMAN,34415.35
958,aet,AA1R_HUMAN,34441.34
959,chromic oxide,AA1R_HUMAN,34458.50
960,citrate,AA1R_HUMAN,34608.70
961,6am,AA1R_HUMAN,34633.41
962,dicalcium phosphate,AA1R_HUMAN,34971.52
963,daidzein,AA1R_HUMAN,35232.34
964,k-2,AA1R_HUMAN,35396.66
965,chromium chloride,AA1R_HUMAN,35426.09
966,epsom salt,AA1R_HUMAN,35436.86
967,glutamic acid hydrochloride,AA1R_HUMAN,35579.97
968,glycyrrhetinic acid,AA1R_HUMAN,35742.92
969,bis-glycinate-oxovanadium,AA1R_HUMAN,35822.09
970,withaferin a,AA1R_HUMAN,35961.20
971,iron citrate,AA1R_HUMAN,35978.83
972,2-hoba,AA1R_HUMAN,35981.23
973,n-hydroxy-nor-l-arginine,AA1R_HUMAN,36053.63
974,calcium butyrate,AA1R_HUMAN,36080.98
975,silver nitrate,AA1R_HUMAN,36465.43
976,neo-vestitol,AA1R_HUMAN,36604.94
977,sodium gluconate,AA1R_HUMAN,36639.24
978,copper glycinate,AA1R_HUMAN,36639.52
979,iga,AA1R_HUMAN,36666.23
980,brindall berry,AA1R_HUMAN,36666.67
981,chitosan,AA1R_HUMAN,36855.08
982,arginine akg,AA1R_HUMAN,36928.18
983,manganese glycinate,AA1R_HUMAN,36979.09
984,magnesium malate,AA1R_HUMAN,37041.48
985,manganese carbonate,AA1R_HUMAN,37098.51
986,aegeline,AA1R_HUMAN,37106.21
987,manganese sulfate monohydrate,AA1R_HUMAN,37157.70
988,ferric glycinate,AA1R_HUMAN,37190.40
989,isoleucyl-prolyl-proline,AA1R_HUMAN,37198.99
990,copper chelate,AA1R_HUMAN,37257.09
991,creatine malate,AA1R_HUMAN,37323.70
992,melitidin,AA1R_HUMAN,37529.73
993,edta calcium disodium,AA1R_HUMAN,37530.99
994,chromium citrate,AA1R_HUMAN,37850.53
995,eicosatrienoic acid,AA1R_HUMAN,37937.00
996,ferrous bisglycinate,AA1R_HUMAN,38163.98
997,carvacrol,AA1R_HUMAN,38332.07
998,vitamin k,AA1R_HUMAN,38339.90
999,glucarate,AA1R_HUMAN,38522.83
1000,vestitol,AA1R_HUMAN,38611.34
1001,desoxyrhaponticin,AA1R_HUMAN,38616.78
1002,n-carbamylglutamate,AA1R_HUMAN,38943.02
1003,dicalcium phosphate dihydrate,AA1R_HUMAN,38989.58
1004,docosahexaenoic acid,AA1R_HUMAN,39111.25
1005,pyridoxine phosphate,AA1R_HUMAN,39283.67
1006,r-beta-methylphenylethylamine hcl,AA1R_HUMAN,39285.51
1007,benzoin,AA1R_HUMAN,39316.67
1008,4-amino-3-phenylbutyric acid,AA1R_HUMAN,39405.74
1009,zinc citrate dihydrate,AA1R_HUMAN,39896.01
1010,clinoptilolite,AA1R_HUMAN,40037.03
1011,carthamus,AA1R_HUMAN,40249.85
1012,ammonium phosphate,AA1R_HUMAN,40762.03
1013,tyramine hcl,AA1R_HUMAN,40998.29
1014,bioperine,AA1R_HUMAN,41069.85
1015,artepillin c,AA1R_HUMAN,41098.72
1016,defender,AA1R_HUMAN,41106.55
1017,beta-hydroxytyramine,AA1R_HUMAN,41111.53
1018,sodium aluminosilicate,AA1R_HUMAN,41119.55
1019,magnesium sulfate,AA1R_HUMAN,41203.74
1020,calcium hydroxycitrate,AA1R_HUMAN,41263.37
1021,cupric sulfate,AA1R_HUMAN,41490.51
1022,nitrate,AA1R_HUMAN,41673.41
1023,manganese sulfate,AA1R_HUMAN,41761.27
1024,ferrous fumarate,AA1R_HUMAN,41917.65
1025,l-carnosine,AA1R_HUMAN,42073.74
1026,citral,AA1R_HUMAN,42195.21
1027,dextran,AA1R_HUMAN,42211.02
1028,phenalgin,AA1R_HUMAN,42332.63
1029,adenosine,AA1R_HUMAN,42421.76
1030,glucuronolactone,AA1R_HUMAN,42450.92
1031,eleutheroside b,AA1R_HUMAN,42630.25
1032,magnesium silicate,AA1R_HUMAN,42652.40
1033,trehalose,AA1R_HUMAN,42961.10
1034,ketoisocaproic acid calcium,AA1R_HUMAN,43044.81
1035,lysophosphatidic acid,AA1R_HUMAN,43149.12
1036,glutamic acid,AA1R_HUMAN,43160.94
1037,chromate,AA1R_HUMAN,43226.06
1038,magnesium taurinate,AA1R_HUMAN,43441.23
1039,magnesium taurate,AA1R_HUMAN,43516.70
1040,sweet clover,AA1R_HUMAN,43772.06
1041,anserine,AA1R_HUMAN,43831.77
1042,methylsynephrine,AA1R_HUMAN,43953.05
1043,ferric phosphate,AA1R_HUMAN,44057.35
1044,n-acetyl-l-tyrosine-ethyl ester monohydrate,AA1R_HUMAN,44198.89
1045,natrii sulfas exsiccatus,AA1R_HUMAN,44229.34
1046,citronellol,AA1R_HUMAN,44232.25
1047,methylhexaneamine,AA1R_HUMAN,44240.03
1048,calcium ascorbate,AA1R_HUMAN,44438.23
